context_tokens,mean_abs_relative_error_pct,rmse_relative_error_pct,max_abs_relative_error_pct,mean_relative_error_pct,passes_reproduction_guardrail,best_mean_abs_error,best_rmse,best_max_error,default_context,guardrail_window_min,guardrail_window_max,interpretation
3145,13.437237,17.413030,40.730208,-11.943407,0,0,0,0,0,977,1040,outside_guardrail
3146,13.440458,17.417375,40.738731,-11.947632,0,0,0,0,0,977,1040,outside_guardrail
3147,13.443678,17.421719,40.747252,-11.951856,0,0,0,0,0,977,1040,outside_guardrail
3148,13.446898,17.426063,40.755770,-11.956079,0,0,0,0,0,977,1040,outside_guardrail
3149,13.450117,17.430407,40.764286,-11.960301,0,0,0,0,0,977,1040,outside_guardrail
3150,13.453335,17.434750,40.772799,-11.964523,0,0,0,0,0,977,1040,outside_guardrail
3151,13.456553,17.439093,40.781310,-11.968744,0,0,0,0,0,977,1040,outside_guardrail
3152,13.459770,17.443435,40.789818,-11.972964,0,0,0,0,0,977,1040,outside_guardrail
3153,13.462987,17.447777,40.798324,-11.977184,0,0,0,0,0,977,1040,outside_guardrail
3154,13.466202,17.452118,40.806827,-11.981402,0,0,0,0,0,977,1040,outside_guardrail
3155,13.469418,17.456460,40.815328,-11.985620,0,0,0,0,0,977,1040,outside_guardrail
3156,13.472632,17.460800,40.823827,-11.989838,0,0,0,0,0,977,1040,outside_guardrail
3157,13.475846,17.465140,40.832323,-11.994054,0,0,0,0,0,977,1040,outside_guardrail
3158,13.479060,17.469480,40.840816,-11.998270,0,0,0,0,0,977,1040,outside_guardrail
3159,13.482272,17.473819,40.849307,-12.002485,0,0,0,0,0,977,1040,outside_guardrail
3160,13.485484,17.478158,40.857796,-12.006700,0,0,0,0,0,977,1040,outside_guardrail
3161,13.488696,17.482496,40.866282,-12.010914,0,0,0,0,0,977,1040,outside_guardrail
3162,13.491907,17.486834,40.874766,-12.015127,0,0,0,0,0,977,1040,outside_guardrail
3163,13.495117,17.491172,40.883248,-12.019339,0,0,0,0,0,977,1040,outside_guardrail
3164,13.498326,17.495509,40.891727,-12.023550,0,0,0,0,0,977,1040,outside_guardrail
3165,13.501535,17.499845,40.900203,-12.027761,0,0,0,0,0,977,1040,outside_guardrail
3166,13.504743,17.504182,40.908678,-12.031971,0,0,0,0,0,977,1040,outside_guardrail
3167,13.507951,17.508517,40.917149,-12.036181,0,0,0,0,0,977,1040,outside_guardrail
3168,13.511158,17.512853,40.925619,-12.040389,0,0,0,0,0,977,1040,outside_guardrail
3169,13.514365,17.517187,40.934085,-12.044597,0,0,0,0,0,977,1040,outside_guardrail
3170,13.517570,17.521522,40.942550,-12.048804,0,0,0,0,0,977,1040,outside_guardrail
3171,13.520776,17.525856,40.951012,-12.053011,0,0,0,0,0,977,1040,outside_guardrail
3172,13.523980,17.530189,40.959472,-12.057217,0,0,0,0,0,977,1040,outside_guardrail
3173,13.527184,17.534522,40.967929,-12.061422,0,0,0,0,0,977,1040,outside_guardrail
3174,13.530387,17.538855,40.976383,-12.065626,0,0,0,0,0,977,1040,outside_guardrail
3175,13.533590,17.543187,40.984836,-12.069830,0,0,0,0,0,977,1040,outside_guardrail
3176,13.536792,17.547519,40.993286,-12.074033,0,0,0,0,0,977,1040,outside_guardrail
3177,13.539993,17.551850,41.001733,-12.078235,0,0,0,0,0,977,1040,outside_guardrail
3178,13.543194,17.556181,41.010178,-12.082436,0,0,0,0,0,977,1040,outside_guardrail
3179,13.546394,17.560511,41.018621,-12.086637,0,0,0,0,0,977,1040,outside_guardrail
3180,13.549594,17.564841,41.027061,-12.090837,0,0,0,0,0,977,1040,outside_guardrail
3181,13.552908,17.569171,41.035499,-12.095036,0,0,0,0,0,977,1040,outside_guardrail
3182,13.557042,17.573500,41.043934,-12.099235,0,0,0,0,0,977,1040,outside_guardrail
3183,13.561174,17.577828,41.052367,-12.103433,0,0,0,0,0,977,1040,outside_guardrail
3184,13.565306,17.582156,41.060798,-12.107630,0,0,0,0,0,977,1040,outside_guardrail
3185,13.569437,17.586484,41.069226,-12.111826,0,0,0,0,0,977,1040,outside_guardrail
3186,13.573567,17.590811,41.077652,-12.116022,0,0,0,0,0,977,1040,outside_guardrail
3187,13.577697,17.595138,41.086075,-12.120217,0,0,0,0,0,977,1040,outside_guardrail
3188,13.581826,17.599464,41.094496,-12.124411,0,0,0,0,0,977,1040,outside_guardrail
3189,13.585954,17.603790,41.102915,-12.128605,0,0,0,0,0,977,1040,outside_guardrail
3190,13.590082,17.608116,41.111331,-12.132798,0,0,0,0,0,977,1040,outside_guardrail
3191,13.594209,17.612441,41.119744,-12.136990,0,0,0,0,0,977,1040,outside_guardrail
3192,13.598335,17.616765,41.128156,-12.141181,0,0,0,0,0,977,1040,outside_guardrail
3193,13.602460,17.621089,41.136565,-12.145372,0,0,0,0,0,977,1040,outside_guardrail
3194,13.606585,17.625413,41.144971,-12.149562,0,0,0,0,0,977,1040,outside_guardrail
3195,13.610709,17.629736,41.153375,-12.153751,0,0,0,0,0,977,1040,outside_guardrail
3196,13.614832,17.634059,41.161777,-12.157940,0,0,0,0,0,977,1040,outside_guardrail
3197,13.618955,17.638381,41.170176,-12.162128,0,0,0,0,0,977,1040,outside_guardrail
3198,13.623076,17.642703,41.178573,-12.166315,0,0,0,0,0,977,1040,outside_guardrail
3199,13.627197,17.647024,41.186968,-12.170501,0,0,0,0,0,977,1040,outside_guardrail
3200,13.631318,17.651345,41.195360,-12.174687,0,0,0,0,0,977,1040,outside_guardrail
3201,13.635438,17.655665,41.203750,-12.178872,0,0,0,0,0,977,1040,outside_guardrail
3202,13.639556,17.659985,41.212137,-12.183056,0,0,0,0,0,977,1040,outside_guardrail
3203,13.643675,17.664305,41.220522,-12.187240,0,0,0,0,0,977,1040,outside_guardrail
3204,13.647792,17.668624,41.228904,-12.191423,0,0,0,0,0,977,1040,outside_guardrail
3205,13.651909,17.672943,41.237285,-12.195605,0,0,0,0,0,977,1040,outside_guardrail
3206,13.656025,17.677261,41.245662,-12.199786,0,0,0,0,0,977,1040,outside_guardrail
3207,13.660141,17.681578,41.254038,-12.203967,0,0,0,0,0,977,1040,outside_guardrail
3208,13.664255,17.685896,41.262411,-12.208147,0,0,0,0,0,977,1040,outside_guardrail
3209,13.668369,17.690212,41.270781,-12.212326,0,0,0,0,0,977,1040,outside_guardrail
3210,13.672482,17.694529,41.279150,-12.216505,0,0,0,0,0,977,1040,outside_guardrail
3211,13.676595,17.698845,41.287515,-12.220683,0,0,0,0,0,977,1040,outside_guardrail
3212,13.680707,17.703160,41.295879,-12.224860,0,0,0,0,0,977,1040,outside_guardrail
3213,13.684818,17.707475,41.304240,-12.229036,0,0,0,0,0,977,1040,outside_guardrail
3214,13.688928,17.711790,41.312599,-12.233212,0,0,0,0,0,977,1040,outside_guardrail
3215,13.693038,17.716104,41.320955,-12.237387,0,0,0,0,0,977,1040,outside_guardrail
3216,13.697147,17.720417,41.329309,-12.241561,0,0,0,0,0,977,1040,outside_guardrail
3217,13.701255,17.724730,41.337660,-12.245735,0,0,0,0,0,977,1040,outside_guardrail
3218,13.705363,17.729043,41.346010,-12.249908,0,0,0,0,0,977,1040,outside_guardrail
3219,13.709470,17.733355,41.354356,-12.254080,0,0,0,0,0,977,1040,outside_guardrail
3220,13.713576,17.737667,41.362701,-12.258251,0,0,0,0,0,977,1040,outside_guardrail
3221,13.717682,17.741978,41.371043,-12.262422,0,0,0,0,0,977,1040,outside_guardrail
3222,13.721786,17.746289,41.379383,-12.266592,0,0,0,0,0,977,1040,outside_guardrail
3223,13.725890,17.750600,41.387720,-12.270762,0,0,0,0,0,977,1040,outside_guardrail
3224,13.729994,17.754910,41.396055,-12.274930,0,0,0,0,0,977,1040,outside_guardrail
3225,13.734096,17.759219,41.404387,-12.279098,0,0,0,0,0,977,1040,outside_guardrail
3226,13.738198,17.763528,41.412718,-12.283265,0,0,0,0,0,977,1040,outside_guardrail
3227,13.742299,17.767837,41.421045,-12.287432,0,0,0,0,0,977,1040,outside_guardrail
3228,13.746400,17.772145,41.429371,-12.291598,0,0,0,0,0,977,1040,outside_guardrail
3229,13.750500,17.776452,41.437694,-12.295763,0,0,0,0,0,977,1040,outside_guardrail
3230,13.754599,17.780759,41.446015,-12.299927,0,0,0,0,0,977,1040,outside_guardrail
3231,13.758697,17.785066,41.454333,-12.304091,0,0,0,0,0,977,1040,outside_guardrail
3232,13.762795,17.789372,41.462649,-12.308254,0,0,0,0,0,977,1040,outside_guardrail
3233,13.766892,17.793678,41.470963,-12.312416,0,0,0,0,0,977,1040,outside_guardrail
3234,13.770988,17.797983,41.479274,-12.316578,0,0,0,0,0,977,1040,outside_guardrail
3235,13.775084,17.802288,41.487583,-12.320739,0,0,0,0,0,977,1040,outside_guardrail
3236,13.779179,17.806593,41.495889,-12.324899,0,0,0,0,0,977,1040,outside_guardrail
3237,13.783273,17.810896,41.504194,-12.329058,0,0,0,0,0,977,1040,outside_guardrail
3238,13.787366,17.815200,41.512496,-12.333217,0,0,0,0,0,977,1040,outside_guardrail
3239,13.791459,17.819503,41.520795,-12.337375,0,0,0,0,0,977,1040,outside_guardrail
3240,13.795551,17.823805,41.529092,-12.341532,0,0,0,0,0,977,1040,outside_guardrail
3241,13.799642,17.828107,41.537387,-12.345689,0,0,0,0,0,977,1040,outside_guardrail
3242,13.803733,17.832409,41.545679,-12.349845,0,0,0,0,0,977,1040,outside_guardrail
3243,13.807823,17.836710,41.553969,-12.354000,0,0,0,0,0,977,1040,outside_guardrail
3244,13.811912,17.841011,41.562257,-12.358155,0,0,0,0,0,977,1040,outside_guardrail
3245,13.816001,17.845311,41.570543,-12.362309,0,0,0,0,0,977,1040,outside_guardrail
3246,13.820088,17.849611,41.578826,-12.366462,0,0,0,0,0,977,1040,outside_guardrail
3247,13.824176,17.853910,41.587106,-12.370614,0,0,0,0,0,977,1040,outside_guardrail
3248,13.828262,17.858209,41.595385,-12.374766,0,0,0,0,0,977,1040,outside_guardrail
3249,13.832348,17.862507,41.603661,-12.378917,0,0,0,0,0,977,1040,outside_guardrail
3250,13.836433,17.866805,41.611934,-12.383067,0,0,0,0,0,977,1040,outside_guardrail
3251,13.840517,17.871102,41.620205,-12.387217,0,0,0,0,0,977,1040,outside_guardrail
3252,13.844601,17.875399,41.628474,-12.391366,0,0,0,0,0,977,1040,outside_guardrail
3253,13.848683,17.879696,41.636741,-12.395514,0,0,0,0,0,977,1040,outside_guardrail
3254,13.852766,17.883992,41.645005,-12.399661,0,0,0,0,0,977,1040,outside_guardrail
3255,13.856847,17.888287,41.653267,-12.403808,0,0,0,0,0,977,1040,outside_guardrail
3256,13.860928,17.892582,41.661527,-12.407954,0,0,0,0,0,977,1040,outside_guardrail
3257,13.865008,17.896877,41.669784,-12.412100,0,0,0,0,0,977,1040,outside_guardrail
3258,13.869088,17.901171,41.678039,-12.416244,0,0,0,0,0,977,1040,outside_guardrail
3259,13.873166,17.905465,41.686292,-12.420388,0,0,0,0,0,977,1040,outside_guardrail
3260,13.877244,17.909758,41.694542,-12.424532,0,0,0,0,0,977,1040,outside_guardrail
3261,13.881322,17.914051,41.702790,-12.428674,0,0,0,0,0,977,1040,outside_guardrail
3262,13.885398,17.918343,41.711035,-12.432816,0,0,0,0,0,977,1040,outside_guardrail
3263,13.889474,17.922635,41.719278,-12.436957,0,0,0,0,0,977,1040,outside_guardrail
3264,13.893549,17.926926,41.727519,-12.441098,0,0,0,0,0,977,1040,outside_guardrail
3265,13.897624,17.931217,41.735758,-12.445238,0,0,0,0,0,977,1040,outside_guardrail
3266,13.901698,17.935507,41.743994,-12.449377,0,0,0,0,0,977,1040,outside_guardrail
3267,13.905771,17.939797,41.752228,-12.453515,0,0,0,0,0,977,1040,outside_guardrail
3268,13.909843,17.944086,41.760460,-12.457653,0,0,0,0,0,977,1040,outside_guardrail
3269,13.913915,17.948375,41.768689,-12.461790,0,0,0,0,0,977,1040,outside_guardrail
3270,13.917986,17.952664,41.776916,-12.465926,0,0,0,0,0,977,1040,outside_guardrail
3271,13.922056,17.956952,41.785141,-12.470062,0,0,0,0,0,977,1040,outside_guardrail
3272,13.926126,17.961239,41.793363,-12.474197,0,0,0,0,0,977,1040,outside_guardrail
3273,13.930195,17.965526,41.801583,-12.478331,0,0,0,0,0,977,1040,outside_guardrail
3274,13.934263,17.969813,41.809801,-12.482464,0,0,0,0,0,977,1040,outside_guardrail
3275,13.938331,17.974099,41.818016,-12.486597,0,0,0,0,0,977,1040,outside_guardrail
3276,13.942397,17.978385,41.826229,-12.490729,0,0,0,0,0,977,1040,outside_guardrail
3277,13.946464,17.982670,41.834440,-12.494861,0,0,0,0,0,977,1040,outside_guardrail
3278,13.950529,17.986954,41.842648,-12.498992,0,0,0,0,0,977,1040,outside_guardrail
3279,13.954594,17.991239,41.850854,-12.503122,0,0,0,0,0,977,1040,outside_guardrail
3280,13.958658,17.995522,41.859058,-12.507251,0,0,0,0,0,977,1040,outside_guardrail
3281,13.962721,17.999806,41.867259,-12.511380,0,0,0,0,0,977,1040,outside_guardrail
3282,13.966784,18.004088,41.875458,-12.515508,0,0,0,0,0,977,1040,outside_guardrail
3283,13.970846,18.008371,41.883655,-12.519635,0,0,0,0,0,977,1040,outside_guardrail
3284,13.974907,18.012653,41.891850,-12.523761,0,0,0,0,0,977,1040,outside_guardrail
3285,13.978968,18.016934,41.900042,-12.527887,0,0,0,0,0,977,1040,outside_guardrail
3286,13.983028,18.021215,41.908232,-12.532012,0,0,0,0,0,977,1040,outside_guardrail
3287,13.987087,18.025495,41.916419,-12.536137,0,0,0,0,0,977,1040,outside_guardrail
3288,13.991145,18.029775,41.924604,-12.540261,0,0,0,0,0,977,1040,outside_guardrail
3289,13.995203,18.034055,41.932787,-12.544384,0,0,0,0,0,977,1040,outside_guardrail
3290,13.999260,18.038334,41.940968,-12.548506,0,0,0,0,0,977,1040,outside_guardrail
3291,14.003317,18.042612,41.949146,-12.552628,0,0,0,0,0,977,1040,outside_guardrail
3292,14.007373,18.046890,41.957322,-12.556749,0,0,0,0,0,977,1040,outside_guardrail
3293,14.011428,18.051168,41.965496,-12.560869,0,0,0,0,0,977,1040,outside_guardrail
3294,14.015482,18.055445,41.973668,-12.564989,0,0,0,0,0,977,1040,outside_guardrail
3295,14.019536,18.059721,41.981837,-12.569108,0,0,0,0,0,977,1040,outside_guardrail
3296,14.023589,18.063997,41.990004,-12.573226,0,0,0,0,0,977,1040,outside_guardrail
3297,14.027641,18.068273,41.998168,-12.577344,0,0,0,0,0,977,1040,outside_guardrail
3298,14.031692,18.072548,42.006330,-12.581460,0,0,0,0,0,977,1040,outside_guardrail
3299,14.035743,18.076823,42.014490,-12.585577,0,0,0,0,0,977,1040,outside_guardrail
3300,14.039794,18.081097,42.022648,-12.589692,0,0,0,0,0,977,1040,outside_guardrail
3301,14.043843,18.085371,42.030803,-12.593807,0,0,0,0,0,977,1040,outside_guardrail
3302,14.047892,18.089644,42.038956,-12.597921,0,0,0,0,0,977,1040,outside_guardrail
3303,14.051940,18.093917,42.047107,-12.602034,0,0,0,0,0,977,1040,outside_guardrail
3304,14.055988,18.098189,42.055256,-12.606147,0,0,0,0,0,977,1040,outside_guardrail
3305,14.060034,18.102461,42.063402,-12.610259,0,0,0,0,0,977,1040,outside_guardrail
3306,14.064080,18.106732,42.071546,-12.614370,0,0,0,0,0,977,1040,outside_guardrail
3307,14.068126,18.111003,42.079687,-12.618481,0,0,0,0,0,977,1040,outside_guardrail
3308,14.072170,18.115273,42.087826,-12.622591,0,0,0,0,0,977,1040,outside_guardrail
3309,14.076215,18.119543,42.095963,-12.626700,0,0,0,0,0,977,1040,outside_guardrail
3310,14.080258,18.123813,42.104098,-12.630809,0,0,0,0,0,977,1040,outside_guardrail
3311,14.084300,18.128081,42.112231,-12.634917,0,0,0,0,0,977,1040,outside_guardrail
3312,14.088342,18.132350,42.120361,-12.639024,0,0,0,0,0,977,1040,outside_guardrail
3313,14.092384,18.136618,42.128489,-12.643131,0,0,0,0,0,977,1040,outside_guardrail
3314,14.096424,18.140885,42.136614,-12.647236,0,0,0,0,0,977,1040,outside_guardrail
3315,14.100464,18.145152,42.144738,-12.651342,0,0,0,0,0,977,1040,outside_guardrail
3316,14.104503,18.149419,42.152859,-12.655446,0,0,0,0,0,977,1040,outside_guardrail
3317,14.108542,18.153685,42.160977,-12.659550,0,0,0,0,0,977,1040,outside_guardrail
3318,14.112580,18.157950,42.169094,-12.663653,0,0,0,0,0,977,1040,outside_guardrail
3319,14.116617,18.162215,42.177208,-12.667755,0,0,0,0,0,977,1040,outside_guardrail
3320,14.120653,18.166480,42.185320,-12.671857,0,0,0,0,0,977,1040,outside_guardrail
3321,14.124689,18.170744,42.193430,-12.675958,0,0,0,0,0,977,1040,outside_guardrail
3322,14.128724,18.175008,42.201537,-12.680058,0,0,0,0,0,977,1040,outside_guardrail
3323,14.132758,18.179271,42.209642,-12.684158,0,0,0,0,0,977,1040,outside_guardrail
3324,14.136792,18.183534,42.217745,-12.688257,0,0,0,0,0,977,1040,outside_guardrail
3325,14.140825,18.187796,42.225846,-12.692355,0,0,0,0,0,977,1040,outside_guardrail
3326,14.144858,18.192057,42.233944,-12.696453,0,0,0,0,0,977,1040,outside_guardrail
3327,14.148889,18.196319,42.242040,-12.700550,0,0,0,0,0,977,1040,outside_guardrail
3328,14.152920,18.200579,42.250134,-12.704646,0,0,0,0,0,977,1040,outside_guardrail
3329,14.156950,18.204839,42.258225,-12.708741,0,0,0,0,0,977,1040,outside_guardrail
3330,14.160980,18.209099,42.266314,-12.712836,0,0,0,0,0,977,1040,outside_guardrail
3331,14.165009,18.213358,42.274401,-12.716930,0,0,0,0,0,977,1040,outside_guardrail
3332,14.169037,18.217617,42.282486,-12.721024,0,0,0,0,0,977,1040,outside_guardrail
3333,14.173065,18.221875,42.290568,-12.725117,0,0,0,0,0,977,1040,outside_guardrail
3334,14.177092,18.226133,42.298648,-12.729209,0,0,0,0,0,977,1040,outside_guardrail
3335,14.181118,18.230391,42.306726,-12.733300,0,0,0,0,0,977,1040,outside_guardrail
3336,14.185143,18.234647,42.314802,-12.737391,0,0,0,0,0,977,1040,outside_guardrail
3337,14.189168,18.238904,42.322875,-12.741481,0,0,0,0,0,977,1040,outside_guardrail
3338,14.193192,18.243160,42.330946,-12.745571,0,0,0,0,0,977,1040,outside_guardrail
3339,14.197216,18.247415,42.339015,-12.749659,0,0,0,0,0,977,1040,outside_guardrail
3340,14.201238,18.251670,42.347082,-12.753747,0,0,0,0,0,977,1040,outside_guardrail
3341,14.205261,18.255924,42.355146,-12.757835,0,0,0,0,0,977,1040,outside_guardrail
3342,14.209282,18.260178,42.363208,-12.761921,0,0,0,0,0,977,1040,outside_guardrail
3343,14.213303,18.264432,42.371268,-12.766007,0,0,0,0,0,977,1040,outside_guardrail
3344,14.217323,18.268684,42.379326,-12.770092,0,0,0,0,0,977,1040,outside_guardrail
3345,14.221342,18.272937,42.387381,-12.774177,0,0,0,0,0,977,1040,outside_guardrail
3346,14.225361,18.277189,42.395434,-12.778261,0,0,0,0,0,977,1040,outside_guardrail
3347,14.229379,18.281440,42.403485,-12.782344,0,0,0,0,0,977,1040,outside_guardrail
3348,14.233396,18.285691,42.411533,-12.786427,0,0,0,0,0,977,1040,outside_guardrail
3349,14.237413,18.289942,42.419580,-12.790509,0,0,0,0,0,977,1040,outside_guardrail
3350,14.241429,18.294192,42.427624,-12.794590,0,0,0,0,0,977,1040,outside_guardrail
3351,14.245444,18.298441,42.435666,-12.798670,0,0,0,0,0,977,1040,outside_guardrail
3352,14.249459,18.302690,42.443705,-12.802750,0,0,0,0,0,977,1040,outside_guardrail
3353,14.253473,18.306939,42.451743,-12.806829,0,0,0,0,0,977,1040,outside_guardrail
3354,14.257486,18.311187,42.459778,-12.810908,0,0,0,0,0,977,1040,outside_guardrail
3355,14.261498,18.315434,42.467811,-12.814986,0,0,0,0,0,977,1040,outside_guardrail
3356,14.265510,18.319681,42.475841,-12.819063,0,0,0,0,0,977,1040,outside_guardrail
3357,14.269522,18.323928,42.483869,-12.823139,0,0,0,0,0,977,1040,outside_guardrail
3358,14.273532,18.328174,42.491896,-12.827215,0,0,0,0,0,977,1040,outside_guardrail
3359,14.277542,18.332420,42.499919,-12.831290,0,0,0,0,0,977,1040,outside_guardrail
3360,14.281551,18.336665,42.507941,-12.835365,0,0,0,0,0,977,1040,outside_guardrail
3361,14.285560,18.340909,42.515960,-12.839438,0,0,0,0,0,977,1040,outside_guardrail
3362,14.289567,18.345153,42.523978,-12.843511,0,0,0,0,0,977,1040,outside_guardrail
3363,14.293575,18.349397,42.531993,-12.847584,0,0,0,0,0,977,1040,outside_guardrail
3364,14.297581,18.353640,42.540005,-12.851656,0,0,0,0,0,977,1040,outside_guardrail
3365,14.301587,18.357883,42.548016,-12.855727,0,0,0,0,0,977,1040,outside_guardrail
3366,14.305592,18.362125,42.556024,-12.859797,0,0,0,0,0,977,1040,outside_guardrail
3367,14.309596,18.366367,42.564030,-12.863867,0,0,0,0,0,977,1040,outside_guardrail
3368,14.313600,18.370608,42.572034,-12.867936,0,0,0,0,0,977,1040,outside_guardrail
3369,14.317603,18.374848,42.580035,-12.872004,0,0,0,0,0,977,1040,outside_guardrail
3370,14.321606,18.379089,42.588035,-12.876072,0,0,0,0,0,977,1040,outside_guardrail
3371,14.325608,18.383328,42.596032,-12.880139,0,0,0,0,0,977,1040,outside_guardrail
3372,14.329609,18.387567,42.604026,-12.884205,0,0,0,0,0,977,1040,outside_guardrail
3373,14.333609,18.391806,42.612019,-12.888271,0,0,0,0,0,977,1040,outside_guardrail
3374,14.337609,18.396044,42.620009,-12.892336,0,0,0,0,0,977,1040,outside_guardrail
3375,14.341608,18.400282,42.627998,-12.896400,0,0,0,0,0,977,1040,outside_guardrail
3376,14.345606,18.404519,42.635984,-12.900463,0,0,0,0,0,977,1040,outside_guardrail
3377,14.349604,18.408756,42.643967,-12.904526,0,0,0,0,0,977,1040,outside_guardrail
3378,14.353601,18.412992,42.651949,-12.908589,0,0,0,0,0,977,1040,outside_guardrail
3379,14.357597,18.417228,42.659928,-12.912650,0,0,0,0,0,977,1040,outside_guardrail
3380,14.361593,18.421463,42.667905,-12.916711,0,0,0,0,0,977,1040,outside_guardrail
3381,14.365588,18.425698,42.675880,-12.920771,0,0,0,0,0,977,1040,outside_guardrail
3382,14.369582,18.429932,42.683853,-12.924831,0,0,0,0,0,977,1040,outside_guardrail
3383,14.373576,18.434166,42.691823,-12.928890,0,0,0,0,0,977,1040,outside_guardrail
3384,14.377569,18.438399,42.699791,-12.932948,0,0,0,0,0,977,1040,outside_guardrail
3385,14.381561,18.442632,42.707757,-12.937005,0,0,0,0,0,977,1040,outside_guardrail
3386,14.385553,18.446864,42.715721,-12.941062,0,0,0,0,0,977,1040,outside_guardrail
3387,14.389544,18.451096,42.723682,-12.945119,0,0,0,0,0,977,1040,outside_guardrail
3388,14.393534,18.455327,42.731642,-12.949174,0,0,0,0,0,977,1040,outside_guardrail
3389,14.397524,18.459558,42.739599,-12.953229,0,0,0,0,0,977,1040,outside_guardrail
3390,14.401513,18.463788,42.747554,-12.957283,0,0,0,0,0,977,1040,outside_guardrail
3391,14.405501,18.468018,42.755507,-12.961337,0,0,0,0,0,977,1040,outside_guardrail
3392,14.409489,18.472247,42.763457,-12.965389,0,0,0,0,0,977,1040,outside_guardrail
3393,14.413476,18.476476,42.771405,-12.969442,0,0,0,0,0,977,1040,outside_guardrail
3394,14.417462,18.480704,42.779351,-12.973493,0,0,0,0,0,977,1040,outside_guardrail
3395,14.421447,18.484932,42.787295,-12.977544,0,0,0,0,0,977,1040,outside_guardrail
3396,14.425432,18.489160,42.795237,-12.981594,0,0,0,0,0,977,1040,outside_guardrail
3397,14.429417,18.493386,42.803176,-12.985644,0,0,0,0,0,977,1040,outside_guardrail
3398,14.433400,18.497613,42.811114,-12.989692,0,0,0,0,0,977,1040,outside_guardrail
3399,14.437383,18.501839,42.819049,-12.993741,0,0,0,0,0,977,1040,outside_guardrail
3400,14.441366,18.506064,42.826982,-12.997788,0,0,0,0,0,977,1040,outside_guardrail
3401,14.445347,18.510289,42.834912,-13.001835,0,0,0,0,0,977,1040,outside_guardrail
3402,14.449328,18.514513,42.842841,-13.005881,0,0,0,0,0,977,1040,outside_guardrail
3403,14.453308,18.518737,42.850767,-13.009926,0,0,0,0,0,977,1040,outside_guardrail
3404,14.457288,18.522960,42.858691,-13.013971,0,0,0,0,0,977,1040,outside_guardrail
3405,14.461267,18.527183,42.866613,-13.018015,0,0,0,0,0,977,1040,outside_guardrail
3406,14.465245,18.531405,42.874532,-13.022059,0,0,0,0,0,977,1040,outside_guardrail
3407,14.469223,18.535627,42.882450,-13.026102,0,0,0,0,0,977,1040,outside_guardrail
3408,14.473200,18.539848,42.890365,-13.030144,0,0,0,0,0,977,1040,outside_guardrail
3409,14.477176,18.544069,42.898278,-13.034185,0,0,0,0,0,977,1040,outside_guardrail
3410,14.481151,18.548290,42.906189,-13.038226,0,0,0,0,0,977,1040,outside_guardrail
3411,14.485126,18.552509,42.914098,-13.042266,0,0,0,0,0,977,1040,outside_guardrail
3412,14.489101,18.556729,42.922004,-13.046306,0,0,0,0,0,977,1040,outside_guardrail
3413,14.493074,18.560948,42.929909,-13.050344,0,0,0,0,0,977,1040,outside_guardrail
3414,14.497047,18.565166,42.937811,-13.054383,0,0,0,0,0,977,1040,outside_guardrail
3415,14.501019,18.569384,42.945711,-13.058420,0,0,0,0,0,977,1040,outside_guardrail
3416,14.504991,18.573601,42.953608,-13.062457,0,0,0,0,0,977,1040,outside_guardrail
3417,14.508962,18.577818,42.961504,-13.066493,0,0,0,0,0,977,1040,outside_guardrail
3418,14.512932,18.582034,42.969397,-13.070528,0,0,0,0,0,977,1040,outside_guardrail
3419,14.516902,18.586250,42.977289,-13.074563,0,0,0,0,0,977,1040,outside_guardrail
3420,14.520871,18.590465,42.985178,-13.078597,0,0,0,0,0,977,1040,outside_guardrail
3421,14.524839,18.594680,42.993064,-13.082631,0,0,0,0,0,977,1040,outside_guardrail
3422,14.528807,18.598895,43.000949,-13.086664,0,0,0,0,0,977,1040,outside_guardrail
3423,14.532773,18.603108,43.008831,-13.090696,0,0,0,0,0,977,1040,outside_guardrail
3424,14.536740,18.607322,43.016712,-13.094727,0,0,0,0,0,977,1040,outside_guardrail
3425,14.540705,18.611535,43.024590,-13.098758,0,0,0,0,0,977,1040,outside_guardrail
3426,14.544670,18.615747,43.032466,-13.102788,0,0,0,0,0,977,1040,outside_guardrail
3427,14.548635,18.619959,43.040340,-13.106818,0,0,0,0,0,977,1040,outside_guardrail
3428,14.552598,18.624170,43.048211,-13.110847,0,0,0,0,0,977,1040,outside_guardrail
3429,14.556561,18.628381,43.056081,-13.114875,0,0,0,0,0,977,1040,outside_guardrail
3430,14.560523,18.632591,43.063948,-13.118902,0,0,0,0,0,977,1040,outside_guardrail
3431,14.564485,18.636801,43.071813,-13.122929,0,0,0,0,0,977,1040,outside_guardrail
3432,14.568446,18.641010,43.079676,-13.126955,0,0,0,0,0,977,1040,outside_guardrail
3433,14.572406,18.645219,43.087536,-13.130981,0,0,0,0,0,977,1040,outside_guardrail
3434,14.576366,18.649427,43.095395,-13.135006,0,0,0,0,0,977,1040,outside_guardrail
3435,14.580325,18.653635,43.103251,-13.139030,0,0,0,0,0,977,1040,outside_guardrail
3436,14.584283,18.657842,43.111105,-13.143053,0,0,0,0,0,977,1040,outside_guardrail
3437,14.588241,18.662049,43.118957,-13.147076,0,0,0,0,0,977,1040,outside_guardrail
3438,14.592198,18.666256,43.126807,-13.151098,0,0,0,0,0,977,1040,outside_guardrail
3439,14.596154,18.670461,43.134655,-13.155120,0,0,0,0,0,977,1040,outside_guardrail
